<Header>
Filename:	20221115_H2_Plastik_Gr7_2022-15-11@11-44-28.dat
Comment:	
</Header>


Date	Time	MFC1 SP [ml/min]	MFC1 PV [ml/min]	MFC2 SP [ml/min]	MFC2 PV [ml/min]	MFC3 SP [ml/min]	MFC3 PV [ml/min]	P SP [bar]	P PV [bar]	T0 [�C]	T1 [�C]	T2 [�C]	T3 [�C]	T4 [�C]	T5 [�C]	T6 [�C]	T7 [�C]	Tcjc0 [�C]	Tcjc1 [�C]	ET SP [�C]	ET PV [�C]
2022/11/15	11:56:18.051	40.00	40.00	0.00	0.00	0.39	0.19	0.20	0.20	0.16	1.16	2.17	3.17	4.15	5.17	6.17	7.17	8.15	9.16	0.00	20.57
2022/11/15	11:56:23.055	40.00	40.00	0.00	0.00	0.77	0.48	0.20	0.20	0.16	1.16	2.16	3.16	4.16	5.15	6.17	7.16	8.17	9.16	0.00	19.80
2022/11/15	11:56:28.056	40.00	39.99	0.00	0.00	0.60	0.26	0.20	0.20	0.17	1.18	2.15	3.17	4.17	5.16	6.16	7.16	8.17	9.18	0.00	19.26
2022/11/15	11:56:33.064	40.00	39.98	0.00	0.00	0.88	0.20	0.20	0.20	0.14	1.16	2.17	3.17	4.17	5.16	6.16	7.17	8.17	9.16	0.00	20.47
2022/11/15	11:56:38.071	40.00	40.00	0.00	0.00	0.37	0.72	0.20	0.20	0.17	1.18	2.16	3.17	4.17	5.17	6.17	7.15	8.15	9.17	0.00	20.69
2022/11/15	11:56:43.074	40.00	40.01	0.00	0.00	0.03	0.96	0.20	0.20	0.18	1.16	2.19	3.17	4.17	5.15	6.16	7.15	8.17	9.15	0.00	19.89
2022/11/15	11:56:48.080	40.00	40.02	0.00	0.00	0.31	0.97	0.20	0.20	0.17	1.16	2.17	3.17	4.17	5.17	6.19	7.18	8.17	9.17	0.00	20.09
2022/11/15	11:56:53.089	40.00	39.96	0.00	0.00	0.46	0.55	0.20	0.20	0.18	1.18	2.16	3.17	4.17	5.16	6.18	7.16	8.16	9.18	0.00	19.01
2022/11/15	11:56:58.092	40.00	39.97	0.00	0.00	0.28	0.35	0.20	0.20	0.16	1.17	2.16	3.17	4.16	5.17	6.17	7.17	8.17	9.15	0.00	19.71
2022/11/15	11:57:03.096	40.00	40.04	0.00	0.00	0.70	0.13	0.20	0.20	0.16	1.15	2.16	3.18	4.16	5.17	6.17	7.16	8.19	9.18	0.00	20.93
2022/11/15	11:57:08.106	40.00	40.00	0.00	0.00	0.47	0.84	0.20	0.20	0.17	1.16	2.16	3.18	4.15	5.16	6.17	7.16	8.18	9.17	0.00	20.48
2022/11/15	11:57:13.106	40.00	40.00	0.00	0.00	0.70	0.83	0.20	0.20	0.15	1.18	2.17	3.16	4.16	5.17	6.16	7.17	8.17	9.17	0.00	20.77
2022/11/15	11:57:18.109	40.00	39.98	0.00	0.00	0.93	0.14	0.20	0.20	0.15	1.17	2.17	3.17	4.17	5.17	6.16	7.16	8.17	9.18	0.00	20.40
2022/11/15	11:57:23.119	40.00	39.99	0.00	0.00	0.48	0.77	0.20	0.20	0.17	1.17	2.18	3.16	4.17	5.15	6.17	7.17	8.16	9.15	0.00	20.61
2022/11/15	11:57:28.126	40.00	39.99	0.00	0.00	0.52	0.94	0.20	0.20	0.17	1.16	2.16	3.19	4.17	5.17	6.16	7.18	8.20	9.17	0.00	20.78
2022/11/15	11:57:33.134	40.00	40.02	0.00	0.00	0.03	0.75	0.30	0.21	0.18	1.18	2.16	3.17	4.16	5.16	6.17	7.17	8.17	9.16	0.00	20.83
2022/11/15	11:57:38.141	40.00	40.00	0.00	0.00	0.70	0.84	0.30	0.34	0.16	1.18	2.16	3.16	4.17	5.16	6.16	7.16	8.17	9.17	0.00	20.72
2022/11/15	11:57:43.146	40.00	39.99	0.00	0.00	0.63	0.82	0.30	0.31	0.17	1.17	2.16	3.14	4.18	5.18	6.18	7.18	8.16	9.18	0.00	19.06
2022/11/15	11:57:48.155	40.00	40.01	0.00	0.00	0.50	0.98	0.30	0.31	0.19	1.17	2.16	3.16	4.16	5.16	6.16	7.17	8.17	9.17	0.00	19.79
2022/11/15	11:57:53.159	40.00	40.01	0.00	0.00	0.37	0.29	0.30	0.30	0.17	1.17	2.15	3.18	4.17	5.16	6.15	7.17	8.16	9.15	0.00	19.51
2022/11/15	11:57:58.164	40.00	40.02	0.00	0.00	0.34	0.00	0.30	0.30	0.16	1.16	2.16	3.16	4.18	5.16	6.15	7.16	8.17	9.16	0.00	20.14
2022/11/15	11:58:03.169	40.00	40.01	0.00	0.00	0.88	0.69	0.30	0.30	0.16	1.16	2.17	3.17	4.18	5.17	6.16	7.17	8.16	9.17	0.00	19.58
2022/11/15	11:58:08.170	40.00	40.00	0.00	0.00	0.18	0.35	0.30	0.30	0.17	1.16	2.17	3.15	4.17	5.17	6.18	7.17	8.17	9.18	0.00	20.39
2022/11/15	11:58:13.176	40.00	40.00	0.00	0.00	0.04	0.36	0.30	0.30	0.16	1.18	2.17	3.17	4.16	5.17	6.16	7.17	8.17	9.17	0.00	20.91
2022/11/15	11:58:18.186	40.00	40.01	0.00	0.00	0.04	0.94	0.30	0.30	0.19	1.17	2.16	3.17	4.17	5.17	6.17	7.16	8.16	9.17	0.00	20.59
2022/11/15	11:58:23.188	40.00	39.99	0.00	0.00	0.60	0.14	0.30	0.30	0.19	1.17	2.15	3.16	4.17	5.17	6.16	7.17	8.17	9.15	0.00	19.04
2022/11/15	11:58:28.188	40.00	39.99	0.00	0.00	0.61	0.41	0.30	0.30	0.18	1.16	2.17	3.16	4.15	5.16	6.16	7.16	8.17	9.18	0.00	20.48
2022/11/15	11:58:33.197	40.00	39.98	0.00	0.00	0.64	0.64	0.30	0.30	0.16	1.16	2.17	3.16	4.16	5.16	6.17	7.18	8.17	9.17	0.00	20.77
2022/11/15	11:58:38.207	40.00	40.00	0.00	0.00	0.74	0.54	0.30	0.30	0.18	1.16	2.16	3.15	4.17	5.18	6.17	7.15	8.16	9.16	0.00	19.89
2022/11/15	11:58:43.215	40.00	39.97	0.00	0.00	0.65	0.13	0.30	0.30	0.17	1.16	2.18	3.16	4.16	5.18	6.14	7.16	8.17	9.16	0.00	20.65
2022/11/15	11:58:48.220	40.00	39.99	0.00	0.00	0.57	0.99	0.30	0.30	0.17	1.18	2.19	3.17	4.16	5.17	6.17	7.17	8.17	9.17	0.00	19.13
2022/11/15	11:58:53.221	40.00	39.96	0.00	0.00	0.24	0.89	0.30	0.30	0.18	1.16	2.17	3.18	4.16	5.18	6.16	7.17	8.14	9.17	0.00	20.08
2022/11/15	11:58:58.221	40.00	40.02	0.00	0.00	0.71	0.16	0.30	0.30	0.17	1.18	2.16	3.17	4.17	5.17	6.17	7.17	8.18	9.18	0.00	20.93
2022/11/15	11:59:03.224	40.00	39.99	0.00	0.00	0.46	0.99	0.30	0.30	0.16	1.16	2.17	3.17	4.16	5.16	6.16	7.16	8.16	9.17	0.00	20.47
2022/11/15	11:59:08.225	40.00	39.98	0.00	0.00	0.42	0.67	0.30	0.30	0.17	1.16	2.17	3.17	4.16	5.17	6.17	7.16	8.16	9.15	0.00	20.99
2022/11/15	11:59:13.233	40.00	39.98	0.00	0.00	0.04	0.36	0.30	0.30	0.15	1.16	2.17	3.17	4.18	5.15	6.17	7.17	8.17	9.18	0.00	19.19
2022/11/15	11:59:18.242	40.00	39.99	0.00	0.00	0.29	0.60	0.30	0.30	0.17	1.18	2.18	3.16	4.16	5.16	6.16	7.17	8.17	9.15	0.00	20.61
2022/11/15	11:59:23.248	40.00	39.99	0.00	0.00	0.00	0.08	0.50	0.30	0.16	1.17	2.16	3.18	4.17	5.17	6.15	7.17	8.15	9.16	0.00	20.37
2022/11/15	11:59:28.251	40.00	39.98	0.00	0.00	0.16	0.64	0.50	0.44	0.16	1.16	2.18	3.17	4.17	5.15	6.17	7.17	8.17	9.17	0.00	19.55
2022/11/15	11:59:33.253	40.00	39.98	0.00	0.00	0.75	0.63	0.50	0.54	0.17	1.16	2.17	3.15	4.17	5.16	6.15	7.17	8.16	9.17	0.00	20.87
2022/11/15	11:59:38.263	40.00	39.99	0.00	0.00	0.68	0.73	0.50	0.49	0.16	1.17	2.16	3.17	4.16	5.16	6.17	7.17	8.16	9.17	0.00	20.19
2022/11/15	11:59:43.271	40.00	40.01	0.00	0.00	0.31	0.98	0.50	0.50	0.17	1.17	2.17	3.16	4.17	5.16	6.17	7.17	8.16	9.16	0.00	20.90
2022/11/15	11:59:48.276	40.00	40.00	0.00	0.00	0.99	0.51	0.50	0.50	0.16	1.18	2.17	3.17	4.17	5.15	6.17	7.15	8.16	9.16	0.00	19.27
2022/11/15	11:59:53.284	40.00	39.98	0.00	0.00	0.43	0.75	0.50	0.50	0.17	1.16	2.17	3.17	4.17	5.16	6.16	7.16	8.17	9.17	0.00	19.42
2022/11/15	11:59:58.290	40.00	39.99	0.00	0.00	0.47	0.72	0.50	0.50	0.16	1.16	2.18	3.17	4.15	5.16	6.16	7.16	8.18	9.18	0.00	20.30
2022/11/15	12:00:03.293	40.00	39.96	0.00	0.00	0.50	0.51	0.50	0.50	0.18	1.17	2.16	3.16	4.15	5.16	6.17	7.17	8.17	9.17	0.00	20.09
2022/11/15	12:00:08.301	40.00	40.02	0.00	0.00	0.33	0.83	0.50	0.50	0.18	1.17	2.16	3.15	4.16	5.16	6.18	7.17	8.16	9.15	0.00	20.86
2022/11/15	12:00:13.304	40.00	40.02	0.00	0.00	0.77	0.68	0.50	0.50	0.16	1.17	2.19	3.18	4.14	5.18	6.17	7.18	8.17	9.16	0.00	19.47
2022/11/15	12:00:18.308	40.00	40.00	0.00	0.00	0.55	0.90	0.50	0.50	0.16	1.16	2.17	3.15	4.16	5.18	6.16	7.15	8.17	9.17	0.00	20.55
2022/11/15	12:00:23.316	40.00	39.96	0.00	0.00	0.12	0.21	0.50	0.50	0.17	1.16	2.15	3.16	4.18	5.17	6.16	7.18	8.17	9.17	0.00	19.99
2022/11/15	12:00:28.324	40.00	39.98	0.00	0.00	0.33	0.85	0.50	0.50	0.19	1.16	2.16	3.15	4.15	5.17	6.16	7.19	8.16	9.15	0.00	19.47
2022/11/15	12:00:33.330	40.00	40.02	0.00	0.00	0.87	0.21	0.50	0.50	0.15	1.15	2.19	3.16	4.17	5.18	6.17	7.17	8.15	9.18	0.00	20.10
2022/11/15	12:00:38.337	40.00	39.99	0.00	0.00	0.53	0.91	0.50	0.50	0.16	1.17	2.17	3.18	4.17	5.17	6.17	7.17	8.17	9.16	0.00	20.67
2022/11/15	12:00:43.340	40.00	40.00	0.00	0.00	0.68	0.16	0.50	0.50	0.16	1.17	2.18	3.16	4.17	5.17	6.17	7.17	8.16	9.16	0.00	19.73
2022/11/15	12:00:48.339	40.00	40.02	0.00	0.00	0.95	0.37	0.50	0.50	0.17	1.16	2.17	3.16	4.18	5.17	6.16	7.18	8.16	9.17	0.00	20.87
2022/11/15	12:00:53.342	40.00	39.98	0.00	0.00	0.03	0.72	0.50	0.50	0.18	1.18	2.18	3.18	4.17	5.17	6.16	7.17	8.17	9.16	0.00	19.78
2022/11/15	12:00:58.345	40.00	39.99	0.00	0.00	0.10	0.93	0.50	0.50	0.17	1.16	2.16	3.16	4.17	5.16	6.18	7.17	8.15	9.17	0.00	20.03
2022/11/15	12:01:03.353	40.00	39.96	0.00	0.00	0.72	0.75	0.50	0.50	0.18	1.18	2.17	3.17	4.16	5.16	6.17	7.18	8.16	9.16	0.00	19.69
2022/11/15	12:01:08.359	40.00	39.99	0.00	0.00	0.98	0.28	0.50	0.50	0.15	1.16	2.17	3.17	4.18	5.15	6.16	7.15	8.18	9.16	0.00	20.45
2022/11/15	12:01:13.365	40.00	40.00	0.00	0.00	0.43	0.79	0.50	0.50	0.15	1.16	2.17	3.17	4.17	5.17	6.17	7.16	8.17	9.17	0.00	20.62
2022/11/15	12:01:18.371	40.00	40.02	0.00	0.00	0.31	0.71	0.50	0.50	0.17	1.17	2.17	3.19	4.19	5.15	6.18	7.17	8.17	9.17	0.00	19.94
2022/11/15	12:01:23.373	40.00	40.01	0.00	0.00	0.11	0.19	0.50	0.50	0.17	1.17	2.16	3.17	4.17	5.18	6.15	7.15	8.17	9.18	0.00	19.69
2022/11/15	12:01:28.377	40.00	40.00	0.00	0.00	0.22	0.53	0.50	0.50	0.18	1.17	2.17	3.17	4.16	5.17	6.16	7.17	8.16	9.17	0.00	20.93
2022/11/15	12:01:33.376	40.00	39.99	0.00	0.00	0.55	0.84	0.75	0.58	0.16	1.17	2.18	3.18	4.17	5.17	6.17	7.16	8.15	9.17	0.00	20.01
2022/11/15	12:01:38.377	40.00	39.99	0.00	0.00	0.05	0.19	0.75	0.71	0.16	1.18	2.16	3.16	4.17	5.16	6.17	7.15	8.17	9.17	0.00	20.47
2022/11/15	12:01:43.389	40.00	39.97	0.00	0.00	0.02	0.48	0.75	0.73	0.17	1.18	2.18	3.15	4.17	5.15	6.18	7.16	8.16	9.16	0.00	20.50
2022/11/15	12:01:48.396	40.00	39.99	0.00	0.00	0.25	0.36	0.75	0.75	0.15	1.17	2.17	3.18	4.17	5.17	6.17	7.17	8.17	9.17	0.00	20.30
2022/11/15	12:01:53.402	40.00	40.01	0.00	0.00	0.39	0.82	0.75	0.75	0.16	1.17	2.17	3.15	4.18	5.17	6.17	7.15	8.14	9.17	0.00	20.68
2022/11/15	12:01:58.410	40.00	40.01	0.00	0.00	0.16	0.99	0.75	0.75	0.15	1.17	2.18	3.17	4.17	5.16	6.16	7.16	8.17	9.18	0.00	20.72
2022/11/15	12:02:03.418	40.00	39.99	0.00	0.00	0.71	0.68	0.75	0.75	0.17	1.17	2.19	3.17	4.17	5.17	6.16	7.17	8.17	9.18	0.00	20.33
2022/11/15	12:02:08.419	40.00	39.98	0.00	0.00	0.84	0.19	0.75	0.75	0.16	1.17	2.16	3.16	4.17	5.17	6.17	7.16	8.18	9.16	0.00	20.44
2022/11/15	12:02:13.429	40.00	39.99	0.00	0.00	0.20	0.75	0.75	0.75	0.18	1.15	2.16	3.18	4.17	5.18	6.17	7.15	8.19	9.17	0.00	19.93
2022/11/15	12:02:18.432	40.00	39.96	0.00	0.00	0.92	0.52	0.75	0.75	0.15	1.18	2.16	3.15	4.17	5.15	6.17	7.18	8.19	9.16	0.00	20.49
2022/11/15	12:02:23.438	40.00	39.98	0.00	0.00	0.48	0.25	0.75	0.75	0.17	1.17	2.16	3.17	4.16	5.17	6.18	7.16	8.18	9.17	0.00	20.88
2022/11/15	12:02:28.440	40.00	39.99	0.00	0.00	0.64	0.50	0.75	0.75	0.17	1.17	2.16	3.17	4.16	5.19	6.17	7.16	8.17	9.16	0.00	20.63
2022/11/15	12:02:33.447	40.00	40.00	0.00	0.00	0.80	0.42	0.75	0.75	0.17	1.17	2.17	3.16	4.16	5.18	6.17	7.16	8.17	9.18	0.00	20.65
2022/11/15	12:02:38.451	40.00	39.98	0.00	0.00	0.39	0.58	1.00	0.78	0.14	1.18	2.15	3.17	4.18	5.15	6.17	7.17	8.17	9.17	0.00	20.38
2022/11/15	12:02:43.452	40.00	39.98	0.00	0.00	0.97	0.91	1.00	0.91	0.19	1.17	2.15	3.16	4.17	5.15	6.16	7.17	8.16	9.18	0.00	20.57
2022/11/15	12:02:48.452	40.00	40.00	0.00	0.00	0.55	0.85	1.00	1.04	0.14	1.15	2.17	3.17	4.18	5.16	6.17	7.16	8.17	9.17	0.00	20.51
2022/11/15	12:02:53.460	40.00	39.98	0.00	0.00	0.94	0.76	1.00	1.00	0.17	1.17	2.18	3.16	4.16	5.17	6.16	7.17	8.17	9.16	0.00	20.90
2022/11/15	12:02:58.466	40.00	39.99	0.00	0.00	0.67	0.84	1.00	1.00	0.18	1.16	2.18	3.18	4.16	5.18	6.17	7.16	8.18	9.18	0.00	19.94
2022/11/15	12:03:03.475	40.00	39.98	0.00	0.00	0.26	0.42	1.00	1.00	0.18	1.18	2.17	3.16	4.16	5.15	6.17	7.17	8.16	9.17	0.00	20.93
2022/11/15	12:03:08.482	40.00	39.99	0.00	0.00	0.32	0.57	1.00	1.00	0.17	1.17	2.16	3.16	4.16	5.16	6.16	7.17	8.17	9.17	0.00	20.61
2022/11/15	12:03:13.482	40.00	39.98	0.00	0.00	0.26	0.94	1.00	1.00	0.17	1.17	2.18	3.17	4.17	5.18	6.17	7.17	8.17	9.15	0.00	19.16
2022/11/15	12:03:18.488	40.00	40.01	0.00	0.00	0.11	0.37	1.00	1.00	0.16	1.16	2.15	3.16	4.17	5.16	6.18	7.17	8.16	9.16	0.00	20.88
2022/11/15	12:03:23.497	40.00	40.00	0.00	0.00	0.48	0.42	1.00	1.00	0.17	1.18	2.16	3.18	4.16	5.16	6.16	7.17	8.16	9.16	0.00	20.23
2022/11/15	12:03:28.503	40.00	39.97	0.00	0.00	0.77	0.54	1.00	1.00	0.16	1.16	2.16	3.18	4.17	5.16	6.16	7.18	8.16	9.18	0.00	19.59
2022/11/15	12:03:33.508	40.00	39.98	0.00	0.00	0.90	0.85	1.00	1.00	0.18	1.16	2.15	3.17	4.17	5.16	6.18	7.18	8.16	9.18	0.00	19.74
2022/11/15	12:03:38.509	40.00	39.98	0.00	0.00	0.44	0.83	1.00	1.00	0.15	1.19	2.17	3.17	4.17	5.18	6.16	7.17	8.16	9.18	0.00	20.98
2022/11/15	12:03:43.519	40.00	39.97	0.00	0.00	0.45	0.59	1.50	1.09	0.17	1.18	2.18	3.16	4.16	5.18	6.18	7.16	8.17	9.17	0.00	20.77
2022/11/15	12:03:48.523	40.00	40.02	0.00	0.00	0.07	0.77	1.50	1.22	0.17	1.19	2.17	3.16	4.18	5.17	6.17	7.16	8.16	9.18	0.00	19.86
2022/11/15	12:03:53.526	40.00	39.98	0.00	0.00	0.28	0.86	1.50	1.36	0.17	1.16	2.17	3.17	4.17	5.17	6.16	7.15	8.16	9.17	0.00	19.94
2022/11/15	12:03:58.528	40.00	39.99	0.00	0.00	0.86	0.69	1.50	1.49	0.16	1.17	2.16	3.16	4.16	5.17	6.16	7.17	8.17	9.17	0.00	19.87
2022/11/15	12:04:03.535	40.00	40.01	0.00	0.00	0.53	0.95	1.50	1.51	0.17	1.17	2.17	3.16	4.16	5.17	6.16	7.17	8.16	9.16	0.00	19.57
2022/11/15	12:04:08.537	40.00	39.98	0.00	0.00	0.12	0.45	1.50	1.50	0.17	1.16	2.18	3.17	4.16	5.17	6.15	7.18	8.15	9.16	0.00	20.47
2022/11/15	12:04:13.543	40.00	39.97	0.00	0.00	0.13	0.55	1.50	1.50	0.17	1.17	2.16	3.17	4.17	5.16	6.17	7.16	8.18	9.17	0.00	20.03
2022/11/15	12:04:18.546	40.00	40.01	0.00	0.00	0.67	0.51	1.50	1.50	0.18	1.17	2.17	3.17	4.16	5.17	6.15	7.16	8.16	9.18	0.00	20.13
2022/11/15	12:04:23.554	40.00	40.01	0.00	0.00	0.24	0.41	1.50	1.50	0.16	1.18	2.16	3.17	4.16	5.17	6.17	7.16	8.18	9.17	0.00	19.74
2022/11/15	12:04:28.563	40.00	40.03	0.00	0.00	0.09	0.53	1.50	1.50	0.17	1.19	2.17	3.16	4.18	5.17	6.17	7.15	8.18	9.18	0.00	19.07
2022/11/15	12:04:33.566	40.00	39.99	0.00	0.00	0.46	0.24	1.50	1.50	0.16	1.17	2.18	3.19	4.16	5.16	6.17	7.16	8.16	9.19	0.00	19.79
2022/11/15	12:04:38.575	40.00	39.99	0.00	0.00	0.22	0.42	1.50	1.50	0.17	1.16	2.18	3.18	4.17	5.17	6.17	7.16	8.16	9.17	0.00	19.99
2022/11/15	12:04:43.577	40.00	40.03	0.00	0.00	0.00	0.01	1.50	1.50	0.16	1.18	2.15	3.17	4.16	5.15	6.16	7.16	8.16	9.15	0.00	20.01
2022/11/15	12:04:48.578	40.00	40.01	0.00	0.00	0.44	0.77	1.50	1.50	0.16	1.16	2.17	3.18	4.15	5.18	6.16	7.17	8.14	9.16	0.00	19.13
2022/11/15	12:04:53.580	40.00	40.00	0.00	0.00	0.36	0.63	1.50	1.50	0.16	1.17	2.17	3.16	4.16	5.16	6.16	7.16	8.17	9.15	0.00	20.70
2022/11/15	12:04:58.583	40.00	40.02	0.00	0.00	0.72	0.67	1.50	1.50	0.15	1.16	2.16	3.15	4.18	5.18	6.17	7.17	8.15	9.15	0.00	20.36
2022/11/15	12:05:03.589	40.00	39.99	0.00	0.00	0.37	0.55	1.50	1.50	0.18	1.19	2.16	3.16	4.15	5.17	6.15	7.16	8.17	9.17	0.00	20.02
2022/11/15	12:05:08.597	40.00	40.04	0.00	0.00	0.32	0.87	1.50	1.50	0.18	1.16	2.15	3.16	4.16	5.17	6.16	7.17	8.17	9.16	0.00	19.08
2022/11/15	12:05:13.601	40.00	40.00	0.00	0.00	0.08	0.29	1.50	1.50	0.16	1.17	2.16	3.15	4.16	5.15	6.17	7.19	8.18	9.17	0.00	20.89
2022/11/15	12:05:18.611	40.00	40.00	0.00	0.00	0.00	0.18	2.00	1.51	0.17	1.16	2.16	3.17	4.18	5.17	6.15	7.17	8.17	9.20	0.00	19.66
2022/11/15	12:05:23.617	40.00	39.98	0.00	0.00	0.29	0.81	2.00	1.64	0.16	1.18	2.17	3.16	4.17	5.16	6.15	7.17	8.17	9.16	0.00	20.83
2022/11/15	12:05:28.620	40.00	40.01	0.00	0.00	0.13	0.51	2.00	1.78	0.16	1.16	2.17	3.15	4.17	5.17	6.17	7.16	8.17	9.17	0.00	20.41
2022/11/15	12:05:33.621	40.00	40.00	0.00	0.00	0.18	0.13	2.00	1.91	0.16	1.17	2.17	3.18	4.17	5.17	6.15	7.16	8.17	9.18	0.00	19.51
2022/11/15	12:05:38.630	40.00	39.99	0.00	0.00	0.85	0.12	2.00	2.04	0.17	1.16	2.16	3.15	4.16	5.16	6.17	7.15	8.16	9.17	0.00	19.52
2022/11/15	12:05:43.636	40.00	39.98	0.00	0.00	0.79	0.82	2.00	2.00	0.17	1.17	2.18	3.19	4.17	5.18	6.19	7.18	8.17	9.16	0.00	19.81
2022/11/15	12:05:48.637	40.00	39.96	0.00	0.00	0.84	0.58	2.00	2.00	0.16	1.17	2.18	3.16	4.17	5.15	6.17	7.15	8.17	9.15	0.00	20.75
2022/11/15	12:05:53.643	40.00	39.99	0.00	0.00	0.55	0.30	2.00	2.00	0.17	1.17	2.16	3.15	4.16	5.17	6.16	7.16	8.18	9.17	0.00	20.99
2022/11/15	12:05:58.648	40.00	40.01	0.00	0.00	0.25	0.49	2.00	2.00	0.16	1.15	2.18	3.18	4.16	5.18	6.16	7.18	8.17	9.16	0.00	20.48
2022/11/15	12:06:03.650	40.00	39.98	0.00	0.00	0.52	0.02	2.00	2.00	0.15	1.18	2.16	3.18	4.18	5.16	6.18	7.15	8.15	9.17	0.00	20.28
2022/11/15	12:06:08.654	40.00	39.97	0.00	0.00	0.67	0.35	2.00	2.00	0.17	1.16	2.16	3.15	4.18	5.17	6.18	7.18	8.18	9.15	0.00	20.61
2022/11/15	12:06:13.658	40.00	39.96	0.00	0.00	0.34	0.07	2.00	2.00	0.16	1.17	2.17	3.16	4.17	5.16	6.17	7.16	8.16	9.18	0.00	20.45
2022/11/15	12:06:18.668	40.00	39.99	0.00	0.00	0.42	0.04	2.00	2.00	0.16	1.16	2.18	3.17	4.17	5.16	6.16	7.15	8.17	9.16	0.00	19.28
2022/11/15	12:06:23.668	40.00	40.00	0.00	0.00	0.78	0.76	2.00	2.00	0.17	1.17	2.17	3.18	4.17	5.17	6.17	7.18	8.16	9.17	0.00	19.35
2022/11/15	12:06:28.669	40.00	39.99	0.00	0.00	0.93	0.15	2.00	2.00	0.16	1.17	2.16	3.18	4.17	5.17	6.16	7.16	8.17	9.16	0.00	20.52
2022/11/15	12:06:33.673	40.00	40.00	0.00	0.00	0.70	0.43	2.00	2.00	0.16	1.17	2.18	3.17	4.17	5.16	6.17	7.16	8.15	9.16	0.00	19.63
2022/11/15	12:06:38.674	40.00	39.99	0.00	0.00	0.72	0.77	2.00	2.00	0.15	1.18	2.17	3.16	4.16	5.17	6.16	7.17	8.16	9.17	0.00	20.57
2022/11/15	12:06:43.682	40.00	39.98	0.00	0.00	0.85	0.05	2.00	2.00	0.18	1.18	2.17	3.17	4.18	5.16	6.16	7.17	8.18	9.19	0.00	20.17
2022/11/15	12:06:48.688	40.00	39.99	0.00	0.00	0.23	0.09	2.00	2.00	0.18	1.19	2.16	3.17	4.16	5.17	6.17	7.15	8.16	9.16	0.00	19.03
2022/11/15	12:06:53.690	40.00	39.98	0.00	0.00	0.14	0.50	2.00	2.00	0.16	1.16	2.17	3.18	4.17	5.18	6.16	7.15	8.16	9.17	0.00	19.22
2022/11/15	12:06:58.693	40.00	39.99	0.00	0.00	0.38	0.58	2.00	2.00	0.18	1.16	2.16	3.17	4.17	5.17	6.17	7.15	8.16	9.16	0.00	20.30
2022/11/15	12:07:03.694	40.00	40.01	0.00	0.00	0.28	0.85	2.00	2.00	0.19	1.16	2.18	3.17	4.15	5.17	6.17	7.15	8.17	9.16	0.00	19.30
2022/11/15	12:07:08.696	40.00	39.99	0.00	0.00	0.22	0.15	2.50	2.04	0.17	1.17	2.16	3.15	4.15	5.16	6.17	7.17	8.16	9.15	0.00	19.33
2022/11/15	12:07:13.701	40.00	39.99	0.00	0.00	0.72	0.45	2.50	2.17	0.18	1.17	2.17	3.18	4.17	5.15	6.17	7.18	8.15	9.16	0.00	20.71
2022/11/15	12:07:18.706	40.00	40.00	0.00	0.00	0.20	0.52	2.50	2.31	0.16	1.17	2.16	3.16	4.16	5.16	6.16	7.18	8.15	9.16	0.00	20.56
2022/11/15	12:07:23.709	40.00	39.99	0.00	0.00	0.11	0.76	2.50	2.44	0.17	1.17	2.17	3.16	4.17	5.17	6.17	7.17	8.16	9.17	0.00	20.87
2022/11/15	12:07:28.713	40.00	40.02	0.00	0.00	0.78	0.48	2.50	2.49	0.16	1.16	2.16	3.17	4.17	5.17	6.16	7.18	8.17	9.17	0.00	19.06
2022/11/15	12:07:33.722	40.00	40.00	0.00	0.00	0.63	0.07	2.50	2.50	0.17	1.16	2.16	3.17	4.17	5.17	6.18	7.18	8.17	9.15	0.00	20.81
2022/11/15	12:07:38.722	40.00	39.99	0.00	0.00	0.89	0.87	2.50	2.50	0.16	1.17	2.15	3.20	4.17	5.16	6.17	7.19	8.18	9.16	0.00	20.57
2022/11/15	12:07:43.724	40.00	39.99	0.00	0.00	0.67	0.95	2.50	2.50	0.17	1.16	2.16	3.16	4.18	5.18	6.16	7.17	8.17	9.18	0.00	20.81
2022/11/15	12:07:48.728	40.00	40.00	0.00	0.00	0.19	0.62	2.50	2.50	0.17	1.18	2.17	3.17	4.16	5.18	6.15	7.15	8.16	9.16	0.00	20.51
2022/11/15	12:07:53.728	40.00	39.99	0.00	0.00	0.91	0.49	2.50	2.50	0.16	1.18	2.18	3.16	4.16	5.18	6.16	7.16	8.17	9.17	0.00	20.35
2022/11/15	12:07:58.732	40.00	40.02	0.00	0.00	0.73	0.90	2.50	2.50	0.17	1.15	2.17	3.17	4.16	5.18	6.16	7.18	8.15	9.16	0.00	20.17
2022/11/15	12:08:03.741	40.00	40.00	0.00	0.00	0.13	0.22	2.50	2.50	0.15	1.17	2.17	3.17	4.18	5.16	6.17	7.18	8.17	9.18	0.00	20.43
2022/11/15	12:08:08.749	40.00	39.97	0.00	0.00	0.49	0.77	2.50	2.50	0.17	1.16	2.17	3.18	4.17	5.16	6.16	7.17	8.18	9.18	0.00	19.22
2022/11/15	12:08:13.753	40.00	39.99	0.00	0.00	0.60	0.60	2.50	2.50	0.17	1.16	2.17	3.16	4.18	5.15	6.17	7.18	8.17	9.15	0.00	19.78
